Prominence Rank,Prominence (m),Height (m),Dominance (%),Peak Name,Country,Location,Google Map Link,Open Street Map Link,Lat/Lon,Map 1:50 000,Map 1:25 000,Grid Ref,Section,Peak Number,Section Order,Family Size,Prominence Group,Height Group,Traditional List,Notes,Wikipedia,"Adapted from 2010 Jim Bloomer, Roddy Urquhart and UK Metric Association"
849,176,521,0.34,Meall Glac Tigh-fail,S,Broom Lochs,"https://www.google.com/maps/search/?api=1&query=57.797414926951895,-5.095124071209737",https://www.openstreetmap.org/search?query=57.797414926951895%2C-5.095124071209737,"57.797414926951895,-5.095124071209737",20,436N,NH 16150 82850,14A,124.4040101,175.4040101,,P100,H500,Marilyn,,NA,
849,176,549,0.32,Beinn Churalain,S,Glen Creran,"https://www.google.com/maps/search/?api=1&query=56.5638977386509,-5.272153804851686",https://www.openstreetmap.org/search?query=56.5638977386509%2C-5.272153804851686,"56.5638977386509,-5.272153804851686",49,"376,384",NM 99040 46120,03B,239.1030101,124.1030101,,P100,H500,Marilyn,,NA,
849,176,550,0.32,Mynydd Carn-y-cefn,W,Beacons,"https://www.google.com/maps/search/?api=1&query=51.769207035499534,-3.1793350949289105",https://www.openstreetmap.org/search?query=51.769207035499534%2C-3.1793350949289105,"51.769207035499534,-3.1793350949289105",161,"13S,166E",SO 18718 08495,32C,388.1080101,246.1080101,,P100,H500,Dewey,,NA,
849,176,551,0.32,Meall Mor,S,Glen Isla,"https://www.google.com/maps/search/?api=1&query=56.726567323399955,-3.352275327321809",https://www.openstreetmap.org/search?query=56.726567323399955%2C-3.352275327321809,"56.726567323399955,-3.352275327321809",43,"381,387S",NO 17350 60250,07A,215.5520101,140.5520101,,P100,H500,Marilyn,,NA,
849,176,565,0.31,Craigenreoch,S,Galloway Hills,"https://www.google.com/maps/search/?api=1&query=55.185887363199846,-4.616411217896854",https://www.openstreetmap.org/search?query=55.185887363199846%2C-4.616411217896854,"55.185887363199846,-4.616411217896854",76,"317,318",NX 33520 91080,27B,312.1080101,233.1080101,,P100,H500,Marilyn,,NA,
849,176,674,0.26,Moel Cynghorion,W,Snowdon,"https://www.google.com/maps/search/?api=1&query=53.08560065269974,-4.1119309446188845",https://www.openstreetmap.org/search?query=53.08560065269974%2C-4.1119309446188845,"53.08560065269974,-4.1119309446188845",115,17W,SH 58650 56350,30B,368.1030101,238.1030101,,P100,H500,Hewitt,,http://en.wikipedia.org/wiki/Moel_Cynghorion,
849,176,710,0.25,Beinn Tharsuinn,S,Easter Ross,"https://www.google.com/maps/search/?api=1&query=57.80764358659357,-4.673406364096529",https://www.openstreetmap.org/search?query=57.80764358659357%2C-4.673406364096529,"57.80764358659357,-4.673406364096529",20,437N,NH 41250 82920,15B,121.3530101,182.3530101,,P100,H500,Graham,,NA,
849,176,779,0.23,Meall nam Maigheach,S,Ben Lawers & The Tarmachans,"https://www.google.com/maps/search/?api=1&query=56.56298645981125,-4.303347661322239",https://www.openstreetmap.org/search?query=56.56298645981125%2C-4.303347661322239,"56.56298645981125,-4.303347661322239",51,378E,NN 58550 43600,02B,256.2030101,117.2030101,,P100,H750,Corbett,,NA,
857,175,570,0.31,Meall nan Damh,S,Arran,"https://www.google.com/maps/search/?api=1&query=55.67047632329378,-5.323581869623822",https://www.openstreetmap.org/search?query=55.67047632329378%2C-5.323581869623822,"55.67047632329378,-5.323581869623822","62,69",361N,NR 91090 46895,20C,580.4030101,223.4030101,,P100,H500,Marilyn,,NA,
857,175,682,0.26,Beinn a'Chaisgein Beag,S,Fisherfield,"https://www.google.com/maps/search/?api=1&query=57.782513467414454,-5.422736467442946",https://www.openstreetmap.org/search?query=57.782513467414454%2C-5.422736467442946,"57.782513467414454,-5.422736467442946",19,435N,NG 96605 82130,14A,126.6020101,177.6020101,,P100,H500,Graham,,NA,
857,175,730,0.24,Meall Doire Faid,S,Inverlael,"https://www.google.com/maps/search/?api=1&query=57.767071671261704,-4.992708123307839",https://www.openstreetmap.org/search?query=57.767071671261704%2C-4.992708123307839,"57.767071671261704,-4.992708123307839",20,"436N,436S",NH 22085 79200,15A,116.1020101,181.1020101,,P100,H500,Graham,,NA,
857,175,799,0.22,Cir Mhor,S,Arran,"https://www.google.com/maps/search/?api=1&query=55.639102223803945,-5.222451723400638",https://www.openstreetmap.org/search?query=55.639102223803945%2C-5.222451723400638,"55.639102223803945,-5.222451723400638","62,69",361N,NR 97285 43105,20C,580.2020101,223.2020101,,P100,H750,Corbett,,http://en.wikipedia.org/wiki/Cir_Mh%C3%B2r,
861,174,547,0.32,Beacon Hill,W,Radnor Forest,"https://www.google.com/maps/search/?api=1&query=52.38301656069963,-3.2113188059061373",https://www.openstreetmap.org/search?query=52.38301656069963%2C-3.2113188059061373,"52.38301656069963,-3.2113188059061373","136,148",214E,SO 17650 76800,31B,380.2060101,245.2060101,,P100,H500,Dewey,,NA,
861,174,618,0.28,Carn na h-Easgainn,S,Monadh Liath,"https://www.google.com/maps/search/?api=1&query=57.36205528592972,-4.089957075519349",https://www.openstreetmap.org/search?query=57.36205528592972%2C-4.089957075519349,"57.36205528592972,-4.089957075519349",27,418,NH 74382 32107,09B,201.0565101,142.0565101,,P100,H500,Graham,,NA,
861,174,663,0.26,Fan Nedd,W,Beacons,"https://www.google.com/maps/search/?api=1&query=51.85375914551508,-3.5790689023890434",https://www.openstreetmap.org/search?query=51.85375914551508%2C-3.5790689023890434,"51.85375914551508,-3.5790689023890434",160,12E,SN 91340 18420,32A,388.3020101,246.3020101,,P100,H500,Hewitt,,http://en.wikipedia.org/wiki/Fan_Nedd,
861,174,667,0.26,Meall nan Eun,S,Knoydart,"https://www.google.com/maps/search/?api=1&query=57.090068413738436,-5.461821351640358",https://www.openstreetmap.org/search?query=57.090068413738436%2C-5.461821351640358,"57.090068413738436,-5.461821351640358",33,413S,NG 90355 05220,10B,167.1030101,147.1030101,,P100,H500,Graham,,NA,
861,174,702,0.25,Beinn Fhada,S,Mull,"https://www.google.com/maps/search/?api=1&query=56.44203017697419,-5.992091977120276",https://www.openstreetmap.org/search?query=56.44203017697419%2C-5.992091977120276,"56.44203017697419,-5.992091977120276","47,48",375W,NM 54040 34910,17E,560.1030101,204.1030101,,P100,H500,Graham,,NA,
861,174,928,0.19,Meall nan Eun,S,Glen Etive to Glen Lochy,"https://www.google.com/maps/search/?api=1&query=56.56112292863653,-4.942908033445537",https://www.openstreetmap.org/search?query=56.56112292863653%2C-4.942908033445537,"56.56112292863653,-4.942908033445537",50,377E,NN 19250 44895,03C,242.4020101,129.4020101,,P100,H750,Munro,,NA,
861,174,977,0.18,Stob Ban (east),S,Grey Corries,"https://www.google.com/maps/search/?api=1&query=56.81058011015987,-4.840861264073711",https://www.openstreetmap.org/search?query=56.81058011015987%2C-4.840861264073711,"56.81058011015987,-4.840861264073711",41,392,NN 26670 72385,04A,227.3030101,132.3030101,,P100,H750,Munro,,http://en.wikipedia.org/wiki/Stob_B%C3%A0n_%28Grey_Corries%29,
861,174,1001,0.17,Aonach Meadhoin,S,Kintail,"https://www.google.com/maps/search/?api=1&query=57.1730080796594,-5.229033586694048",https://www.openstreetmap.org/search?query=57.1730080796594%2C-5.229033586694048,"57.1730080796594,-5.229033586694048",33,"414N,414S",NH 04890 13755,11A,155.2020101,161.2020101,,P100,H1000,Munro,,NA,
869,173,569,0.3,Hods Hill,S,Lowther Hills,"https://www.google.com/maps/search/?api=1&query=55.37332468673125,-3.578738109259253",https://www.openstreetmap.org/search?query=55.37332468673125%2C-3.578738109259253,"55.37332468673125,-3.578738109259253",78,"329,330",NT 00050 09950,27C,304.6530101,235.6530101,,P100,H500,Marilyn,,NA,
869,173,690,0.25,Meall Dearg,S,Loch Tay to Perth,"https://www.google.com/maps/search/?api=1&query=56.55214989010506,-3.8127921887325456",https://www.openstreetmap.org/search?query=56.55214989010506%2C-3.8127921887325456,"56.55214989010506,-3.8127921887325456",52,379W,NN 88660 41490,01A,286.7030101,101.7030101,,P100,H500,Graham,,NA,
869,173,821,0.21,Geal Charn,S,Cairngorms,"https://www.google.com/maps/search/?api=1&query=57.195944252734215,-3.506755718112757",https://www.openstreetmap.org/search?query=57.195944252734215%2C-3.506755718112757,"57.195944252734215,-3.506755718112757",36,404N,NJ 09050 12690,08B,211.4660101,141.4660101,,P100,H750,Corbett,,NA,
869,173,874,0.2,Sgurr na Ba Glaise,S,Moidart,"https://www.google.com/maps/search/?api=1&query=56.83744919720134,-5.657170210226456",https://www.openstreetmap.org/search?query=56.83744919720134%2C-5.657170210226456,"56.83744919720134,-5.657170210226456",40,390E,NM 77020 77740,18A,181.1030101,208.1030101,,P100,H750,Corbett,,NA,
869,173,1005,0.17,Beinn Fhionnlaidh,S,Glen Affric,"https://www.google.com/maps/search/?api=1&query=57.30594571025467,-5.129828672131583",https://www.openstreetmap.org/search?query=57.30594571025467%2C-5.129828672131583,"57.30594571025467,-5.129828672131583",25,414N,NH 11565 28265,11A,151.1050101,159.1050101,,P100,H1000,Munro,,NA,
874,172,567,0.3,Beinn Reidh,S,Assynt,"https://www.google.com/maps/search/?api=1&query=58.14386026571488,-5.040178667869373",https://www.openstreetmap.org/search?query=58.14386026571488%2C-5.040178667869373,"58.14386026571488,-5.040178667869373",15,442E,NC 21150 21250,16F,114.1020101,193.1020101,,P100,H500,Marilyn,,NA,
874,172,878,0.2,Carn an Fhreiceadain,S,Monadh Liath,"https://www.google.com/maps/search/?api=1&query=57.137293336892625,-4.107296123414582",https://www.openstreetmap.org/search?query=57.137293336892625%2C-4.107296123414582,"57.137293336892625,-4.107296123414582",35,402,NH 72565 07125,09B,201.0520101,142.0520101,,P100,H750,Corbett,,NA,
877,171,763,0.22,Stony Cove Pike,E,Lakes: FE Fells,"https://www.google.com/maps/search/?api=1&query=54.482001871480264,-2.898779271578614",https://www.openstreetmap.org/search?query=54.482001871480264%2C-2.898779271578614,"54.482001871480264,-2.898779271578614",90,"5S,7N",NY 41865 10000,34C,328.5020101,252.5020101,,P100,H750,Hewitt,,http://en.wikipedia.org/wiki/Stony_Cove_Pike,
877,171,912,0.19,Beinn Bhreac,S,Glen Tromie to Glen Tilt,"https://www.google.com/maps/search/?api=1&query=56.91590190545399,-3.860127003892473",https://www.openstreetmap.org/search?query=56.91590190545399%2C-3.860127003892473,"56.91590190545399,-3.860127003892473",43,394E,NN 86850 82050,06A,211.5820101,141.5820101,,P100,H750,Corbett,,NA,
879,170,589,0.29,The Wiss,S,Ettrick Hills,"https://www.google.com/maps/search/?api=1&query=55.47386007362335,-3.164990305598209",https://www.openstreetmap.org/search?query=55.47386007362335%2C-3.164990305598209,"55.47386007362335,-3.164990305598209",73,"330,337",NT 26456 20621,28B,304.1745101,235.1745101,,P100,H500,Marilyn,,NA,
879,170,769,0.22,Waun Rydd,W,Beacons,"https://www.google.com/maps/search/?api=1&query=51.87690755668152,-3.3638571279626865",https://www.openstreetmap.org/search?query=51.87690755668152%2C-3.3638571279626865,"51.87690755668152,-3.3638571279626865",160,12E,SO 06210 20695,32A,388.1030101,246.1030101,,P100,H750,Hewitt,,http://en.wikipedia.org/wiki/Waun_Rydd,
879,170,811,0.21,Carn na Saobhaidhe,S,Monadh Liath,"https://www.google.com/maps/search/?api=1&query=57.19936647179509,-4.31966995038362",https://www.openstreetmap.org/search?query=57.19936647179509%2C-4.31966995038362,"57.19936647179509,-4.31966995038362",35,417,NH 59950 14450,09B,201.0555101,142.0555101,,P100,H750,Corbett,,NA,
879,170,839,0.2,Sgurr Gaorsaic,S,Glen Affric,"https://www.google.com/maps/search/?api=1&query=57.24518741383692,-5.256904260634618",https://www.openstreetmap.org/search?query=57.24518741383692%2C-5.256904260634618,"57.24518741383692,-5.256904260634618","25,33",414N,NH 03590 21865,11A,151.3050101,159.3050101,,P100,H750,Corbett,,NA,
883,169,567,0.3,East Cairn Hill,S,Pentland Hills,"https://www.google.com/maps/search/?api=1&query=55.81918688712944,-3.393086688673957",https://www.openstreetmap.org/search?query=55.81918688712944%2C-3.393086688673957,"55.81918688712944,-3.393086688673957","65,72",344,NT 12810 59315,28A,304.4940101,235.4940101,,P100,H500,Marilyn,,NA,
883,169,612,0.28,Creag Dhubh Mhor,S,Glen Carron,"https://www.google.com/maps/search/?api=1&query=57.40967501481063,-5.359781872974405",https://www.openstreetmap.org/search?query=57.40967501481063%2C-5.359781872974405,"57.40967501481063,-5.359781872974405",25,429,NG 98290 40465,12A,145.2030101,165.2030101,,P100,H500,Graham,,NA,
883,169,684,0.25,Leana Mhor,S,Glen Roy - west side,"https://www.google.com/maps/search/?api=1&query=56.9502356259573,-4.821714176789976",https://www.openstreetmap.org/search?query=56.9502356259573%2C-4.821714176789976,"56.9502356259573,-4.821714176789976","34,41",400,NN 28480 87875,09C,201.5520101,142.5520101,,P100,H500,Graham,,NA,
883,169,684,0.25,Cruach an t-Sidhein,S,Luss Hills,"https://www.google.com/maps/search/?api=1&query=56.130421129560375,-4.776312412975602",https://www.openstreetmap.org/search?query=56.130421129560375%2C-4.776312412975602,"56.130421129560375,-4.776312412975602",56,364S,NS 27550 96550,01E,280.1030101,114.1030101,,P100,H500,Graham,,NA,
883,169,732,0.23,Sabhal Beag,S,Reay Forest,"https://www.google.com/maps/search/?api=1&query=58.34428202183054,-4.7811091170657685",https://www.openstreetmap.org/search?query=58.34428202183054%2C-4.7811091170657685,"58.34428202183054,-4.7811091170657685",9,445,NC 37315 42895,16B,102.3020101,184.3020101,,P100,H500,Graham,,NA,
883,169,897,0.19,Beinn a'Bhuiridh,S,Glen Etive to Glen Lochy,"https://www.google.com/maps/search/?api=1&query=56.40886290740954,-5.090353223524465",https://www.openstreetmap.org/search?query=56.40886290740954%2C-5.090353223524465,"56.40886290740954,-5.090353223524465",50,"360N,377W",NN 09430 28355,03C,246.1030101,127.1030101,,P100,H750,Corbett,,NA,
889,168,539,0.31,Mynydd Nodol,W,Arenigs,"https://www.google.com/maps/search/?api=1&query=52.93946226844212,-3.6901227796467553",https://www.openstreetmap.org/search?query=52.93946226844212%2C-3.6901227796467553,"52.93946226844212,-3.6901227796467553",124.125,18E,SH 86515 39345,30D,352.6020101,241.6020101,,P100,H500,Dewey,,NA,
889,168,594,0.28,Waun Claerddu,W,Rhayader,"https://www.google.com/maps/search/?api=1&query=52.318567299401224,-3.77544642324863",https://www.openstreetmap.org/search?query=52.318567299401224%2C-3.77544642324863,"52.318567299401224,-3.77544642324863","135,147",213,SN 79080 70425,31C,380.8020101,245.8020101,,P100,H500,Dewey,,http://en.wikipedia.org/wiki/Waun_Claerddu,
889,168,621,0.27,Cold Fell,E,North Pennines,"https://www.google.com/maps/search/?api=1&query=54.89388525982562,-2.616211423259068",https://www.openstreetmap.org/search?query=54.89388525982562%2C-2.616211423259068,"54.89388525982562,-2.616211423259068",86,43W,NY 60575 55635,35A,324.0420101,253.0420101,,P100,H500,Hewitt,,NA,
889,168,650,0.26,Sgorr Mhic Eacharna,S,Ardgour,"https://www.google.com/maps/search/?api=1&query=56.71303821339234,-5.386289199393323",https://www.openstreetmap.org/search?query=56.71303821339234%2C-5.386289199393323,"56.71303821339234,-5.386289199393323",40,391,NM 92850 63050,18B,191.2030101,213.2030101,,P100,H500,Graham,,NA,
889,168,1013,0.17,Garbh Chioch Mhor,S,Glen Dessary,"https://www.google.com/maps/search/?api=1&query=57.00900946275133,-5.444475022328378",https://www.openstreetmap.org/search?query=57.00900946275133%2C-5.444475022328378,"57.00900946275133,-5.444475022328378","33,40","398E,413S",NM 90950 96150,10B,171.1020101,149.1020101,,P100,H1000,Munro,,NA,
889,168,993,0.17,Spidean Coire nan Clach,S,Beinn Eighe,"https://www.google.com/maps/search/?api=1&query=57.58198902271279,-5.403614274701774",https://www.openstreetmap.org/search?query=57.58198902271279%2C-5.403614274701774,"57.58198902271279,-5.403614274701774",25,433,NG 96620 59765,13A,134.1050101,170.1050101,,P100,H750,Munro,,NA,
889,168,1100,0.15,Creise,S,Black Mount,"https://www.google.com/maps/search/?api=1&query=56.614467000947556,-4.871911505676907",https://www.openstreetmap.org/search?query=56.614467000947556%2C-4.871911505676907,"56.614467000947556,-4.871911505676907",41,384,NN 23860 50645,03C,242.1020101,129.1020101,,P100,H1000,Munro,,NA,
896,167,552,0.3,Little Conval,S,Tomintoul to Banff,"https://www.google.com/maps/search/?api=1&query=57.438023427640346,-3.17743259847515",https://www.openstreetmap.org/search?query=57.438023427640346%2C-3.17743259847515,"57.438023427640346,-3.17743259847515",28,424S,NJ 29415 39245,21A,213.2020101,224.2020101,,P100,H500,Marilyn,,NA,
896,167,556,0.3,Aye Gill Pike,E,Dales: S Fells,"https://www.google.com/maps/search/?api=1&query=54.29234227987149,-2.4305158098455264",https://www.openstreetmap.org/search?query=54.29234227987149%2C-2.4305158098455264,"54.29234227987149,-2.4305158098455264",98,2W,SD 72075 88610,35B,324.3220101,253.3220101,,P100,H500,Dewey,,NA,
896,167,561,0.3,Beinn na Seamraig,S,Skye - Sleat,"https://www.google.com/maps/search/?api=1&query=57.194331914990904,-5.760570994129251",https://www.openstreetmap.org/search?query=57.194331914990904%2C-5.760570994129251,"57.194331914990904,-5.760570994129251",33,412,NG 72905 17775,17C,545.2020101,201.2020101,,P100,H500,Marilyn,,NA,
896,167,895,0.19,Creag Mhor,S,Cairngorms,"https://www.google.com/maps/search/?api=1&query=57.124158205535565,-3.558349204529454",https://www.openstreetmap.org/search?query=57.124158205535565%2C-3.558349204529454,"57.124158205535565,-3.558349204529454",36,"403S,404S",NJ 05750 04770,08B,211.4620101,141.4620101,,P100,H750,Corbett,,NA,
896,167,1001,0.17,Meall Greigh,S,Ben Lawers & The Tarmachans,"https://www.google.com/maps/search/?api=1&query=56.5673670004817,-4.159476913408312",https://www.openstreetmap.org/search?query=56.5673670004817%2C-4.159476913408312,"56.5673670004817,-4.159476913408312",51,378E,NN 67405 43800,02B,256.1040101,117.1040101,,P100,H1000,Munro,,NA,
901,166,545,0.3,Carn Garbh,S,East Sutherland,"https://www.google.com/maps/search/?api=1&query=58.09975666488975,-3.880657670507265",https://www.openstreetmap.org/search?query=58.09975666488975%2C-3.880657670507265,"58.09975666488975,-3.880657670507265",17,444W,NC 89250 13850,16D,106.4020101,189.4020101,,P100,H500,Marilyn,,NA,
901,166,571,0.29,Creag na Doire Duibhe,S,Ben Alder Group,"https://www.google.com/maps/search/?api=1&query=56.98532801925539,-4.279999414176497",https://www.openstreetmap.org/search?query=56.98532801925539%2C-4.279999414176497,"56.98532801925539,-4.279999414176497",35,402,NN 61550 90550,04B,205.5040101,135.5040101,,P100,H500,Marilyn,,NA,
901,166,658,0.25,Meall nan Eagan,S,Ben Alder Group,"https://www.google.com/maps/search/?api=1&query=56.957028078711204,-4.309026813259872",https://www.openstreetmap.org/search?query=56.957028078711204%2C-4.309026813259872,"56.957028078711204,-4.309026813259872",42,393,NN 59680 87460,04B,205.5030101,135.5030101,,P100,H500,Graham,,NA,
