Prominence Rank,Prominence (m),Height (m),Dominance (%),Peak Name,Country,Location,Google Map Link,Open Street Map Link,Lat/Lon,Map 1:50 000,Map 1:25 000,Grid Ref,Section,Peak Number,Section Order,Family Size,Prominence Group,Height Group,Traditional List,Notes,Wikipedia,"Adapted from 2010 Jim Bloomer, Roddy Urquhart and UK Metric Association"
533,256,568,0.45,Roan Fell,S,Dumfriesshire/Roxburgh,"https://www.google.com/maps/search/?api=1&query=55.229144762484694,-2.8635104549655703",https://www.openstreetmap.org/search?query=55.229144762484694%2C-2.8635104549655703,"55.229144762484694,-2.8635104549655703",79,324,NY 45175 93110,28B,320.3010101,248.3010101,2,P200,H500,Marilyn,,NA,
533,256,619,0.41,Cauldcleuch Head,S,Roxburgh,"https://www.google.com/maps/search/?api=1&query=55.29725748063401,-2.857429759180626",https://www.openstreetmap.org/search?query=55.29725748063401%2C-2.857429759180626,"55.29725748063401,-2.857429759180626",79,331,NT 45655 00685,28B,320.2010101,248.2010101,4,P200,H500,Graham,,NA,
533,256,884,0.29,The Cobbler,S,Arrochar Alps,"https://www.google.com/maps/search/?api=1&query=56.213026022440445,-4.808091671445783",https://www.openstreetmap.org/search?query=56.213026022440445%2C-4.808091671445783,"56.213026022440445,-4.808091671445783",56,364S,NN 25950 05820,01D,268.4010101,112.4010101,,P200,H750,Corbett,summiting involves some exposed scrambling,http://en.wikipedia.org/wiki/The_Cobbler,
536,255,550,0.46,Beinn Ghlas,S,Argyll,"https://www.google.com/maps/search/?api=1&query=56.31878808767415,-5.023508220800013",https://www.openstreetmap.org/search?query=56.31878808767415%2C-5.023508220800013,"56.31878808767415,-5.023508220800013","50,56",360N,NN 13112 18151,01D,262.6010101,108.6010101,,P200,H500,Marilyn,,NA,
536,255,603,0.42,Beinn a'Chuirn,S,South Glen Shiel,"https://www.google.com/maps/search/?api=1&query=57.238890205405326,-5.531317089047577",https://www.openstreetmap.org/search?query=57.238890205405326%2C-5.531317089047577,"57.238890205405326,-5.531317089047577",33,413N,NG 87005 21990,10A,162.8010101,145.8010101,,P200,H500,Marilyn,,NA,
536,255,620,0.41,Pressendye,S,Fraserburgh to Dee Valley,"https://www.google.com/maps/search/?api=1&query=57.168684002842625,-2.844400308569208",https://www.openstreetmap.org/search?query=57.168684002842625%2C-2.844400308569208,"57.168684002842625,-2.844400308569208",37,405E,NJ 49035 08965,21B,211.2810101,141.2810101,,P200,H500,Graham,,NA,
536,255,721,0.35,The Buck,S,Tomintoul to Banff,"https://www.google.com/maps/search/?api=1&query=57.29726234425035,-2.9770300406961683",https://www.openstreetmap.org/search?query=57.29726234425035%2C-2.9770300406961683,"57.29726234425035,-2.9770300406961683",37,420W,NJ 41220 23385,21A,211.3410101,141.3410101,2,P200,H500,Graham,,NA,
536,255,743,0.34,Beinn nan Eun,S,Easter Ross,"https://www.google.com/maps/search/?api=1&query=57.74653274502639,-4.608976077700688",https://www.openstreetmap.org/search?query=57.74653274502639%2C-4.608976077700688,"57.74653274502639,-4.608976077700688",20,437S,NH 44815 75970,15B,121.2010101,182.2010101,,P200,H500,Graham,,NA,
536,255,814,0.31,An Stac,S,Moidart,"https://www.google.com/maps/search/?api=1&query=56.85081489750991,-5.670454127975596",https://www.openstreetmap.org/search?query=56.85081489750991%2C-5.670454127975596,"56.85081489750991,-5.670454127975596",40,"390E,398W",NM 76290 79270,18A,181.2010101,208.2010101,,P200,H750,Corbett,,NA,
536,255,939,0.27,Luinne Bheinn,S,Knoydart,"https://www.google.com/maps/search/?api=1&query=57.04900999400008,-5.515728939729849",https://www.openstreetmap.org/search?query=57.04900999400008%2C-5.515728939729849,"57.04900999400008,-5.515728939729849",33,"398E,413S",NG 86855 00820,10B,169.5010101,148.5010101,,P200,H750,Munro,,NA,
543,254,672,0.38,Great Knoutberry Hill,E,Dales: S Fells,"https://www.google.com/maps/search/?api=1&query=54.27963825478502,-2.3261764914330234",https://www.openstreetmap.org/search?query=54.27963825478502%2C-2.3261764914330234,"54.27963825478502,-2.3261764914330234",98,2W,SD 78860 87160,35B,324.3210101,253.3210101,2,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Great_Knoutberry_Hill,
543,254,1182,0.21,Beinn Mheadhoin,S,Cairngorms,"https://www.google.com/maps/search/?api=1&query=57.09576955468678,-3.6114622714114026",https://www.openstreetmap.org/search?query=57.09576955468678%2C-3.6114622714114026,"57.09576955468678,-3.6114622714114026",36,403S,NJ 02460 01685,08A,211.0810101,141.0810101,,P200,H1000,Munro,,http://en.wikipedia.org/wiki/Beinn_Mheadhoin,
545,252,515,0.49,Tahabhal,S,Lewis - Uig Hills,"https://www.google.com/maps/search/?api=1&query=58.12677205904087,-7.025941472823151",https://www.openstreetmap.org/search?query=58.12677205904087%2C-7.025941472823151,"58.12677205904087,-7.025941472823151",13,458,NB 04230 26345,24A,501.3010101,226.3010101,,P200,H500,Marilyn,,NA,
545,252,549,0.46,Meall Liath Choire,S,Rhidorroch,"https://www.google.com/maps/search/?api=1&query=57.92026993437236,-4.994220292061914",https://www.openstreetmap.org/search?query=57.92026993437236%2C-4.994220292061914,"57.92026993437236,-4.994220292061914",20,439N,NH 22750 96250,15A,116.4010101,181.4010101,,P200,H500,Marilyn,,NA,
545,252,592,0.43,Beinn Mhealaich,S,East Sutherland,"https://www.google.com/maps/search/?api=1&query=58.11130500477392,-3.764146679231995",https://www.openstreetmap.org/search?query=58.11130500477392%2C-3.764146679231995,"58.11130500477392,-3.764146679231995",17,444E,NC 96150 14950,16D,106.5010101,189.5010101,,P200,H500,Marilyn,,NA,
545,252,715,0.35,Beinn Mheadhonach,S,Loch Linnhe to Loch Etive,"https://www.google.com/maps/search/?api=1&query=56.48288192659276,-5.217893244297018",https://www.openstreetmap.org/search?query=56.48288192659276%2C-5.217893244297018,"56.48288192659276,-5.217893244297018",50,377W,NN 01950 36950,03B,237.4010101,126.4010101,,P200,H500,Graham,,NA,
545,252,975,0.26,Stuc a'Chroin,S,Strathyre to Strathallan,"https://www.google.com/maps/search/?api=1&query=56.329232892296076,-4.237479017959134",https://www.openstreetmap.org/search?query=56.329232892296076%2C-4.237479017959134,"56.329232892296076,-4.237479017959134",57,"365N,368W",NN 61750 17455,01B,288.2010101,102.2010101,2,P200,H750,Munro,,http://en.wikipedia.org/wiki/St%C3%B9c_a%27_Chroin,
545,252,980,0.26,Beinn a'Chochuill,S,Glen Etive to Glen Lochy,"https://www.google.com/maps/search/?api=1&query=56.44972148827624,-5.068513574998049",https://www.openstreetmap.org/search?query=56.44972148827624%2C-5.068513574998049,"56.44972148827624,-5.068513574998049",50,377W,NN 10980 32840,03C,246.2010101,127.2010101,,P200,H750,Munro,,NA,
551,251,659,0.38,Carn Glas-choire,S,Inverness to Strathspey,"https://www.google.com/maps/search/?api=1&query=57.33934261778929,-3.8432726362842655",https://www.openstreetmap.org/search?query=57.33934261778929%2C-3.8432726362842655,"57.33934261778929,-3.8432726362842655","35,36",418,NH 89150 29150,09A,201.2010101,142.2010101,2,P200,H500,Graham,,NA,
551,251,834,0.3,Carn Dearg,S,Glen Roy to Creag Meaghaidh,"https://www.google.com/maps/search/?api=1&query=56.95974317926455,-4.7233156565035195",https://www.openstreetmap.org/search?query=56.95974317926455%2C-4.7233156565035195,"56.95974317926455,-4.7233156565035195","34,41",400,NN 34505 88690,09C,203.4010101,143.4010101,2,P200,H750,Corbett,,NA,
551,251,926,0.27,Seana Bhraigh,S,Strath Mulzie,"https://www.google.com/maps/search/?api=1&query=57.847221553246285,-4.8967103289324125",https://www.openstreetmap.org/search?query=57.847221553246285%2C-4.8967103289324125,"57.847221553246285,-4.8967103289324125",20,436N,NH 28175 87870,15A,116.2010101,181.2010101,2,P200,H750,Munro,,NA,
554,250,503,0.5,Beinn na Croise,S,Mull,"https://www.google.com/maps/search/?api=1&query=56.35554632005637,-5.952099673141693",https://www.openstreetmap.org/search?query=56.35554632005637%2C-5.952099673141693,"56.35554632005637,-5.952099673141693",48,375W,NM 55950 25150,17E,565.2010101,205.2010101,,P200,H500,Marilyn,,NA,
554,250,558,0.45,An Cabar,S,The Fannaichs,"https://www.google.com/maps/search/?api=1&query=57.633042183278675,-4.920472340646146",https://www.openstreetmap.org/search?query=57.633042183278675%2C-4.920472340646146,"57.633042183278675,-4.920472340646146",20,436S,NH 25737 64099,14B,132.3010101,179.3010101,2,P200,H500,Marilyn,,NA,
554,250,657,0.38,Millfore,S,Galloway Hills,"https://www.google.com/maps/search/?api=1&query=55.050116221991175,-4.384043931230691",https://www.openstreetmap.org/search?query=55.050116221991175%2C-4.384043931230691,"55.050116221991175,-4.384043931230691",77,319,NX 47795 75445,27B,312.5010101,233.5010101,,P200,H500,Graham,,NA,
557,249,555,0.45,Beinn Duirinnis,S,Loch Linnhe to Loch Etive,"https://www.google.com/maps/search/?api=1&query=56.46325828017292,-5.213714881561989",https://www.openstreetmap.org/search?query=56.46325828017292%2C-5.213714881561989,"56.46325828017292,-5.213714881561989",50,377W,NN 02105 34755,03B,237.5010101,126.5010101,,P200,H500,Marilyn,,NA,
557,249,763,0.33,Little Wyvis,S,Easter Ross,"https://www.google.com/maps/search/?api=1&query=57.64270128761903,-4.632604429439589",https://www.openstreetmap.org/search?query=57.64270128761903%2C-4.632604429439589,"57.64270128761903,-4.632604429439589",20,437S,NH 42960 64470,15B,121.1010101,182.1010101,,P200,H750,Corbett,,NA,
559,248,732,0.34,Stob an Eas,S,Ardgoil,"https://www.google.com/maps/search/?api=1&query=56.22429973751536,-4.92847477182017",https://www.openstreetmap.org/search?query=56.22429973751536%2C-4.92847477182017,"56.22429973751536,-4.92847477182017",56,"363N,364S",NN 18540 07385,19C,270.2010101,218.2010101,2,P200,H500,Graham,,NA,
559,248,887,0.28,Ben Aden,S,Glen Dessary,"https://www.google.com/maps/search/?api=1&query=57.03097262224351,-5.462995831708748",https://www.openstreetmap.org/search?query=57.03097262224351%2C-5.462995831708748,"57.03097262224351,-5.462995831708748","33,40","398E,413S",NM 89950 98650,10B,171.2010101,149.2010101,2,P200,H750,Corbett,,NA,
561,247,535,0.46,Wether Hill,S,Dumfriesshire,"https://www.google.com/maps/search/?api=1&query=55.224891931804656,-4.050833214277588",https://www.openstreetmap.org/search?query=55.224891931804656%2C-4.050833214277588,"55.224891931804656,-4.050833214277588",77,328S,NX 69650 94215,27C,308.5010101,234.5010101,,P200,H500,Marilyn,Wind farm,NA,
561,247,563,0.44,Tap o'Noth,S,Tomintoul to Banff,"https://www.google.com/maps/search/?api=1&query=57.351214858714485,-2.8589744308762297",https://www.openstreetmap.org/search?query=57.351214858714485%2C-2.8589744308762297,"57.351214858714485,-2.8589744308762297",37,420E,NJ 48410 29295,21A,211.3610101,141.3610101,,P200,H500,Marilyn,,NA,
561,247,772,0.32,Meall Lighiche,S,Glencoe - South Side,"https://www.google.com/maps/search/?api=1&query=56.62839997956625,-5.107393186200263",https://www.openstreetmap.org/search?query=56.62839997956625%2C-5.107393186200263,"56.62839997956625,-5.107393186200263",41,384,NN 09485 52825,03B,232.4010101,122.4010101,2,P200,H750,Corbett,,NA,
561,247,946,0.26,Sgurr na Sgine,S,South Glen Shiel,"https://www.google.com/maps/search/?api=1&query=57.147005375920855,-5.396606832448211",https://www.openstreetmap.org/search?query=57.147005375920855%2C-5.396606832448211,"57.147005375920855,-5.396606832448211",33,414S,NG 94620 11355,10A,162.4010101,145.4010101,,P200,H750,Munro,,http://en.wikipedia.org/wiki/Sgurr_na_Sgine,
561,247,1004,0.25,Beinn an Dothaidh,S,Bridge of Orchy Hills,"https://www.google.com/maps/search/?api=1&query=56.529969472787236,-4.714415306721431",https://www.openstreetmap.org/search?query=56.529969472787236%2C-4.714415306721431,"56.529969472787236,-4.714415306721431",50,377E,NN 33150 40850,02A,250.3010101,116.3010101,,P200,H1000,Munro,,http://en.wikipedia.org/wiki/Beinn_an_Dothaidh,
566,246,571,0.43,Meikle Conval,S,Tomintoul to Banff,"https://www.google.com/maps/search/?api=1&query=57.418891119230636,-3.1819797716061333",https://www.openstreetmap.org/search?query=57.418891119230636%2C-3.1819797716061333,"57.418891119230636,-3.1819797716061333",28,424S,NJ 29105 37120,21A,213.2010101,224.2010101,2,P200,H500,Marilyn,,NA,
566,246,702,0.35,Belig,S,Skye - Strathaird,"https://www.google.com/maps/search/?api=1&query=57.24088761396438,-6.072208784462494",https://www.openstreetmap.org/search?query=57.24088761396438%2C-6.072208784462494,"57.24088761396438,-6.072208784462494",32,411,NG 54400 24035,17B,535.2010101,199.2010101,2,P200,H500,Graham,,NA,
566,246,741,0.33,Sgurr Dearg,S,Mull,"https://www.google.com/maps/search/?api=1&query=56.44004925396555,-5.788812066597254",https://www.openstreetmap.org/search?query=56.44004925396555%2C-5.788812066597254,"56.44004925396555,-5.788812066597254",49,375E,NM 66550 33980,17E,555.2010101,203.2010101,,P200,H500,Graham,,NA,
569,245,613,0.4,Beinn a'Mheadhoin,S,Glen Affric,"https://www.google.com/maps/search/?api=1&query=57.28572584467342,-4.957150376973759",https://www.openstreetmap.org/search?query=57.28572584467342%2C-4.957150376973759,"57.28572584467342,-4.957150376973759",25,415,NH 21865 25550,11A,151.2010101,159.2010101,,P200,H500,Graham,,NA,
569,245,742,0.33,Cnap Cruinn,S,Grey Corries,"https://www.google.com/maps/search/?api=1&query=56.85762989748865,-4.785120082420265",https://www.openstreetmap.org/search?query=56.85762989748865%2C-4.785120082420265,"56.85762989748865,-4.785120082420265",41,392,NN 30285 77480,04A,229.4010101,133.4010101,,P200,H500,Graham,,NA,
569,245,810,0.3,Creach Bheinn,S,Glen Creran,"https://www.google.com/maps/search/?api=1&query=56.53047692039382,-5.214936925043649",https://www.openstreetmap.org/search?query=56.53047692039382%2C-5.214936925043649,"56.53047692039382,-5.214936925043649",50,377W,NN 02380 42236,03B,237.3010101,126.3010101,4,P200,H750,Corbett,,NA,
569,245,1082,0.23,Beinn a'Chaorainn,S,Cairngorms,"https://www.google.com/maps/search/?api=1&query=57.09319996987974,-3.5768555570707394",https://www.openstreetmap.org/search?query=57.09319996987974%2C-3.5768555570707394,"57.09319996987974,-3.5768555570707394",36,"403S,404S",NJ 04550 01350,08B,211.1010101,141.1010101,3,P200,H1000,Munro,,http://en.wikipedia.org/wiki/Beinn_a%27_Chaorainn_%28Cairngorms%29,
573,244,896,0.27,Ben Tirran,S,Glen Clova,"https://www.google.com/maps/search/?api=1&query=56.85862117971566,-3.0291954705473425",https://www.openstreetmap.org/search?query=56.85862117971566%2C-3.0291954705473425,"56.85862117971566,-3.0291954705473425",44,388S,NO 37340 74605,07B,215.1510101,140.1510101,5,P200,H750,Corbett,,NA,
573,244,1001,0.24,Sgorr Dhonuill,S,Beinn a'Bheithir,"https://www.google.com/maps/search/?api=1&query=56.65042538075139,-5.197732335450364",https://www.openstreetmap.org/search?query=56.65042538075139%2C-5.197732335450364,"56.65042538075139,-5.197732335450364",41,384,NN 04060 55530,03B,240.2010101,123.2010101,,P200,H1000,Munro,,NA,
575,243,580,0.42,Beinn nam Ban,S,Broom Lochs,"https://www.google.com/maps/search/?api=1&query=57.86699586228396,-5.188803853318942",https://www.openstreetmap.org/search?query=57.86699586228396%2C-5.188803853318942,"57.86699586228396,-5.188803853318942",19,435N,NH 10950 90850,14A,124.4010101,175.4010101,4,P200,H500,Marilyn,,NA,
575,243,598,0.41,Colt Hill,S,Dumfriesshire,"https://www.google.com/maps/search/?api=1&query=55.26791685124992,-4.049744863393415",https://www.openstreetmap.org/search?query=55.26791685124992%2C-4.049744863393415,"55.26791685124992,-4.049744863393415",77,328S,NX 69860 99000,27C,308.4010101,234.4010101,2,P200,H500,Marilyn,Striding Arch' of sandstone near summit,NA,
575,243,668,0.36,Fountains Fell,E,Dales: S Fells,"https://www.google.com/maps/search/?api=1&query=54.139829832900006,-2.209434840584328",https://www.openstreetmap.org/search?query=54.139829832900006%2C-2.209434840584328,"54.139829832900006,-2.209434840584328",98,"2E,2W,30S",SD 86415 71575,35B,324.7610101,253.7610101,3,P200,H500,Hewitt,,NA,
575,243,698,0.35,Allt-fawr,W,Moelwyns,"https://www.google.com/maps/search/?api=1&query=53.00817429694268,-3.966095369901089",https://www.openstreetmap.org/search?query=53.00817429694268%2C-3.966095369901089,"53.00817429694268,-3.966095369901089",115,17W,SH 68180 47460,30B,352.1010101,241.1010101,2,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Allt-fawr,
575,243,688,0.35,Stob Breac,S,Trossachs,"https://www.google.com/maps/search/?api=1&query=56.31632811727302,-4.512036433976418",https://www.openstreetmap.org/search?query=56.31632811727302%2C-4.512036433976418,"56.31632811727302,-4.512036433976418",57,365N,NN 44725 16605,01C,292.7010101,107.7010101,,P200,H500,Graham,,NA,
575,243,705,0.34,Ben Armine,S,East Sutherland,"https://www.google.com/maps/search/?api=1&query=58.21554907872834,-4.222163941542027",https://www.openstreetmap.org/search?query=58.21554907872834%2C-4.222163941542027,"58.21554907872834,-4.222163941542027",16,443,NC 69550 27350,16D,106.2010101,189.2010101,3,P200,H500,Graham,,NA,
575,243,744,0.33,Dun Rig,S,Manor Hills,"https://www.google.com/maps/search/?api=1&query=55.572172218724084,-3.185107727075915",https://www.openstreetmap.org/search?query=55.572172218724084%2C-3.185107727075915,"55.572172218724084,-3.185107727075915",73,337,NT 25371 31583,28B,304.0510101,235.0510101,3,P200,H500,Graham,,NA,
582,242,710,0.34,Knott,E,Lakes: N Fells,"https://www.google.com/maps/search/?api=1&query=54.6869716836309,-3.0933317019651274",https://www.openstreetmap.org/search?query=54.6869716836309%2C-3.0933317019651274,"54.6869716836309,-3.0933317019651274","89,90",4N,NY 29615 32985,34A,332.2010101,249.2010101,2,P200,H500,Hewitt,,http://en.wikipedia.org/wiki/Knott,
582,242,907,0.27,Fuar Tholl,S,Coulin,"https://www.google.com/maps/search/?api=1&query=57.48529426586687,-5.379165119692528",https://www.openstreetmap.org/search?query=57.48529426586687%2C-5.379165119692528,"57.48529426586687,-5.379165119692528",25,429,NG 97545 48935,13B,133.2010101,171.2010101,,P200,H750,Corbett,,http://en.wikipedia.org/wiki/Fuar_Tholl,
582,242,1118,0.22,Sgor Gaoith,S,Cairngorms,"https://www.google.com/maps/search/?api=1&query=57.06851804022021,-3.810851511940829",https://www.openstreetmap.org/search?query=57.06851804022021%2C-3.810851511940829,"57.06851804022021,-3.810851511940829","36,43",403S,NN 90300 98955,08A,211.5410101,141.5410101,3,P200,H1000,Munro,,NA,
585,241,862,0.28,Beinn a'Bha'ach Ard,S,Strathfarrar,"https://www.google.com/maps/search/?api=1&query=57.451864743524375,-4.73388131402229",https://www.openstreetmap.org/search?query=57.451864743524375%2C-4.73388131402229,"57.451864743524375,-4.73388131402229",26,431,NH 36061 43474,12A,147.7010101,166.7010101,,P200,H750,Corbett,,NA,
586,240,523,0.46,Cnoc Ceislein,S,Easter Ross,"https://www.google.com/maps/search/?api=1&query=57.70312944041785,-4.369176729907565",https://www.openstreetmap.org/search?query=57.70312944041785%2C-4.369176729907565,"57.70312944041785,-4.369176729907565",21,438W,NH 58915 70615,15B,121.3010101,182.3010101,,P200,H500,Marilyn,,NA,
